N,P,K,temperature,ph,rainfall,label
140,65,140,7.5,1500.0,35.0,Sugarcane
125,65,95,7.0,800.0,30.0,Sugarcane
105,18,35,23.52648086,6.743417121,171.8839938,coffee
30,17,31,31.20478173,6.804437106,94.62954663,mango
120,70,55,6.5,600.0,25.0,Maize
120,75,85,6.5,700.0,20.0,Sugarcane
20,40,20,7.0,500.0,25.0,Groundnut
60,25,35,6.0,500.0,25.0,Groundnut
13,121,196,22.20700989,6.443382913,120.1593771,apple
7,15,32,25.03512351,6.182232762,174.796583,coconut
56,57,48,31.56213762,6.506120752,63.62250788,papaya
120,80,60,6.0,900.0,30.0,Cotton
90,40,130,7.0,700.0,25.0,Grapes
60,30,35,6.5,600.0,30.0,Groundnut
120,60,40,6.0,500.0,15.0,Wheat
50,20,25,5.5,400.0,20.0,Tur
125,70,45,6.5,500.0,25.0,Maize
115,50,55,5.5,700.0,40.0,Rice
115,55,55,7.5,900.0,30.0,Cotton
45,25,25,6.5,700.0,30.0,Jowar
90,60,45,7.0,900.0,20.0,Wheat
90,50,40,6.5,1500.0,35.0,Rice
65,45,40,6.5,1000.0,25.0,Wheat
40,132,202,24.57558351,5.971813006,69.706113,grapes
130,90,150,6.0,900.0,30.0,Sugarcane
40,50,25,6.0,900.0,15.0,Gram
115,45,60,6.0,1000.0,35.0,Cotton
120,60,45,6.5,1000.0,25.0,Wheat
38,61,52,31.22790131,6.620729882,46.44279118,papaya
50,35,25,7.0,400.0,25.0,Jowar
60,35,20,7.0,500.0,30.0,Urad
100,65,75,8.5,600.0,15.0,Cotton
50,40,30,7.0,900.0,35.0,Jowar
29,11,5,23.13338811,7.639788459,104.4224145,orange
130,65,55,7.5,700.0,30.0,Maize
21,39,20,28.14448546,7.064782138,46.75690086,mungbean
70,55,40,6.5,600.0,20.0,Wheat
90,50,44,26.91643698,6.253408852,171.4716375,jute
20,72,15,36.00415838,7.313517308,134.8596466,pigeonpeas
65,45,60,6.0,500.0,15.0,Wheat
40,30,25,7.0,600.0,35.0,Tur
60,50,60,6.5,1000.0,25.0,Ginger
81,18,50,26.80750629,6.429788073,58.79889057,watermelon
70,55,40,6.5,900.0,30.0,Jowar
130,65,45,6.0,600.0,25.0,Maize
150,70,60,6.5,500.0,20.0,Maize
105,40,60,6.0,800.0,15.0,Wheat
105,65,55,6.5,800.0,25.0,Cotton
90,50,100,6.5,1000.0,20.0,Sugarcane
135,85,125,7.0,900.0,30.0,Sugarcane
120,60,55,6.5,900.0,35.0,Rice
12,67,23,25.62896213,6.585020303,45.49683991,lentil
30,143,199,23.76881552,5.7983508,102.2648546,apple
125,75,60,8.0,1100.0,25.0,Sugarcane
35,50,30,7.0,900.0,15.0,Gram
31,13,33,27.63834933,5.85971872,205.5463111,coconut
28,45,23,29.65021184,6.489259136,56.76278363,mungbean
31,62,52,33.7960155,6.99104104,182.026807,papaya
17,16,14,16.39624284,6.625538653,102.944161,orange
120,75,45,7.0,500.0,20.0,Maize
40,60,75,5.5,900.0,20.0,Ginger
60,55,50,7.5,900.0,30.0,Jowar
140,40,60,7.0,1000.0,35.0,Cotton
80,45,60,6.0,800.0,25.0,Jowar
105,55,70,7.0,900.0,30.0,Cotton
130,60,130,7.0,900.0,30.0,Sugarcane
120,50,40,6.5,1000.0,25.0,Wheat
113,6,52,27.76317235,6.740983646,25.21609113,muskmelon
35,40,25,6.5,700.0,30.0,Tur
91,53,40,26.52723513,5.386167788,264.6148697,rice
120,75,40,6.5,600.0,20.0,Wheat
50,25,25,6.5,500.0,30.0,Jowar
100,45,50,7.0,1000.0,25.0,Rice
110,50,70,6.0,900.0,30.0,Cotton
120,45,50,6.0,800.0,25.0,Cotton
55,30,30,7.5,600.0,30.0,Groundnut
80,55,55,7.5,1300.0,25.0,Rice
120,75,125,7.5,1200.0,20.0,Sugarcane
20,50,30,7.0,700.0,35.0,Gram
95,39,29,27.35152643,7.13411409,148.9812525,coffee
145,60,125,6.5,1000.0,35.0,Sugarcane
24,53,17,28.95451232,6.421271178,57.65901369,mungbean
70,40,40,6.0,500.0,15.0,Wheat
30,20,10,7.0,800.0,35.0,Moong
109,36,18,25.40059227,7.524707577,62.5138867,cotton
6,30,40,22.77035608,6.36137446,106.9659201,pomegranate
100,55,50,7.0,800.0,15.0,Wheat
75,55,40,6.5,800.0,15.0,Wheat
105,75,40,7.0,800.0,25.0,Cotton
150,40,65,6.5,800.0,25.0,Cotton
70,60,55,6.0,700.0,25.0,Wheat
17,64,17,21.02213209,5.662699104,124.6118471,kidneybeans
135,80,60,6.0,600.0,25.0,Maize
30,45,20,6.5,900.0,30.0,Groundnut
90,40,120,6.0,700.0,20.0,Grapes
18,21,35,23.2801227,6.368560522,111.1382096,pomegranate
5,59,15,18.87492997,5.97229163,134.1811718,kidneybeans
40,35,25,6.5,800.0,30.0,Urad
32,138,197,9.535585543,5.908724337,69.44115171,grapes
4,13,6,15.63211033,7.561143224,101.4705704,orange
92,35,40,22.17931888,6.357389366,200.0882787,rice
115,55,45,7.0,800.0,25.0,Wheat
35,41,18,28.70562673,6.705008504,59.87065439,mungbean
125,60,50,5.5,500.0,25.0,Maize
34,62,55,27.58548913,6.585346229,238.5008779,papaya
100,55,60,6.0,800.0,25.0,Wheat
20,20,50,5.5,1500.0,20.0,Turmeric
36,66,15,30.08545364,6.668238556,67.1367443,blackgram
18,9,40,19.44623085,5.627186257,106.1606833,pomegranate
98,43,35,25.40785911,7.319952206,188.6372826,jute
75,40,50,7.0,800.0,25.0,Jowar
95,52,36,26.22916897,5.543360238,286.5083725,rice
38,72,21,28.23416057,5.902103172,186.5008581,pigeonpeas
80,60,50,7.5,600.0,20.0,Wheat
145,80,135,6.5,1000.0,20.0,Sugarcane
19,122,202,23.34467359,5.811975094,112.8954016,apple
130,70,150,6.5,1300.0,35.0,Sugarcane
30,55,30,6.0,800.0,30.0,Groundnut
30,30,35,7.0,700.0,25.0,Jowar
117,86,53,25.19640218,5.703381728,115.8586081,banana
90,55,125,7.0,700.0,20.0,Grapes
86,39,43,26.14576648,6.432051512,193.1007598,jute
145,75,80,7.0,800.0,25.0,Sugarcane
110,55,50,6.0,800.0,40.0,Rice
60,20,30,7.0,500.0,30.0,Jowar
62,49,37,24.21744605,7.479248124,166.1365886,jute
45,30,25,6.0,400.0,20.0,Soybean
120,70,45,7.5,900.0,30.0,Cotton
8,33,29,29.98080499,6.442393461,91.82271568,mango
20,55,40,6.5,800.0,25.0,Groundnut
50,35,25,6.5,700.0,30.0,Tur
27,13,6,13.36050601,7.335158382,111.2266885,orange
115,70,60,7.0,900.0,30.0,Cotton
43,68,81,17.47809436,6.761599706,78.92060234,chickpea
40,25,25,6.5,700.0,25.0,Masoor
120,30,50,6.0,700.0,35.0,Cotton
145,70,40,6.5,600.0,30.0,Maize
70,45,45,6.5,600.0,20.0,Wheat
60,35,30,7.5,600.0,35.0,Jowar
120,80,55,7.5,500.0,20.0,Maize
5,13,37,22.34375696,5.648243649,103.3183074,pomegranate
100,60,60,7.0,900.0,30.0,Cotton
145,75,70,8.0,1200.0,35.0,Sugarcane
28,136,200,23.06204373,6.245858905,114.7399101,apple
50,25,25,6.5,700.0,30.0,Jowar
125,50,65,6.5,800.0,25.0,Cotton
59,47,53,32.86316618,6.850663232,47.271547,papaya
60,60,60,6.0,600.0,20.0,Wheat
120,60,150,7.5,1200.0,20.0,Sugarcane
135,65,70,7.0,1000.0,30.0,Sugarcane
110,21,54,26.73690828,6.747537642,47.46447019,watermelon
60,60,45,7.0,900.0,30.0,Turmeric
80,35,20,7.0,500.0,30.0,Urad
140,75,65,8.0,1000.0,30.0,Sugarcane
150,80,140,7.0,1400.0,20.0,Sugarcane
45,40,20,6.5,400.0,25.0,Jowar
8,16,6,12.22816189,7.106650373,108.4161706,orange
117,25,54,28.68275966,6.150686364,29.11187663,muskmelon
90,40,40,6.0,500.0,15.0,Wheat
120,75,75,7.5,600.0,25.0,Cotton
45,30,30,7.5,600.0,35.0,Moong
118,12,47,27.96872279,6.010739645,28.94766949,muskmelon
110,71,54,28.67208915,5.725418961,94.37987496,banana
40,20,20,6.0,600.0,20.0,Masoor
27,61,15,25.2653291,6.958054839,48.33941188,lentil
40,40,20,6.0,600.0,25.0,Tur
60,40,70,6.0,900.0,30.0,Ginger
65,35,30,6.5,800.0,30.0,Jowar
30,30,25,7.0,700.0,25.0,Jowar
150,75,40,7.0,600.0,25.0,Maize
2,30,30,26.00175125,6.331051715,209.540094,coconut
65,40,30,7.0,900.0,35.0,Jowar
105,50,55,5.5,700.0,40.0,Rice
16,6,29,29.28725038,5.868285082,132.1491176,coconut
20,20,10,7.0,800.0,35.0,Moong
24,18,6,26.56608303,6.285312759,116.3796525,orange
45,57,47,23.16855863,6.656458831,161.6892093,papaya
95,55,50,7.5,1500.0,35.0,Rice
60,60,45,6.0,800.0,25.0,Jowar
150,80,120,6.5,1000.0,25.0,Sugarcane
70,40,60,6.0,700.0,25.0,Wheat
110,80,65,6.5,1000.0,35.0,Cotton
45,30,15,6.5,700.0,25.0,Gram
120,90,130,6.0,1000.0,35.0,Sugarcane
130,65,50,6.0,500.0,20.0,Maize
12,66,20,27.41434987,7.336117221,44.43177543,lentil
120,65,95,7.0,800.0,30.0,Sugarcane
95,60,125,7.0,700.0,30.0,Grapes
95,55,60,6.0,1200.0,35.0,Rice
103,72,51,26.12643374,6.099478745,104.4812858,banana
105,70,40,6.5,1000.0,25.0,Wheat
44,55,25,29.6321052,7.42160832,71.16331975,blackgram
100,65,45,6.5,600.0,20.0,Wheat
25,40,30,7.5,700.0,25.0,Groundnut
80,45,40,6.5,1300.0,25.0,Rice
127,37,18,24.87663664,7.041065585,91.9223468,cotton
105,50,60,5.5,700.0,35.0,Rice
30,40,30,7.0,800.0,35.0,Tur
81,45,23,19.32666088,6.192360003,84.22969177,maize
110,50,60,6.0,800.0,25.0,Wheat
115,55,50,7.0,800.0,15.0,Wheat
145,75,65,8.0,1000.0,30.0,Sugarcane
130,70,60,7.5,1200.0,25.0,Sugarcane
38,6,25,25.54963273,6.156259104,191.2996157,coconut
13,72,21,24.32116642,5.821194486,60.27552528,kidneybeans
8,72,17,20.57341244,5.711439256,87.87869161,kidneybeans
40,50,75,6.0,1000.0,35.0,Ginger
120,50,60,7.0,1000.0,35.0,Cotton
96,18,50,25.3310446,6.904241707,41.53218699,watermelon
125,65,85,7.0,800.0,25.0,Sugarcane
90,60,120,6.5,800.0,20.0,Grapes
17,77,24,20.76952209,5.568456899,109.0193712,kidneybeans
80,45,42,23.1426498,7.380396262,151.9035477,jute
32,11,31,25.06871967,6.205931638,134.8419069,coconut
120,70,60,6.0,500.0,20.0,Maize
130,60,50,5.5,500.0,25.0,Maize
115,80,60,6.0,900.0,20.0,Wheat
115,60,50,7.5,1100.0,30.0,Rice
140,70,60,6.0,500.0,20.0,Maize
12,142,203,31.3115978,5.972850838,65.01095312,grapes
80,60,115,7.5,1500.0,35.0,Sugarcane
130,40,65,6.5,800.0,25.0,Cotton
112,73,48,29.2440638,5.707488987,90.66727868,banana
130,70,85,6.5,700.0,25.0,Sugarcane
101,92,45,28.22776705,5.758054257,98.00403016,banana
27,64,15,20.16080524,5.514927264,138.2362122,kidneybeans
50,55,75,5.5,1000.0,35.0,Ginger
135,65,75,7.0,1200.0,35.0,Sugarcane
50,40,60,5.5,900.0,20.0,Ginger
35,20,25,6.0,600.0,25.0,Tur
150,70,95,7.0,800.0,25.0,Sugarcane
130,65,95,7.0,800.0,30.0,Sugarcane
14,59,15,21.35135729,5.779090476,146.4548645,kidneybeans
85,50,100,6.5,1000.0,20.0,Sugarcane
50,25,30,6.0,300.0,25.0,Tur
31,35,23,30.30260453,7.707595055,68.04039813,mothbeans
135,75,90,7.0,800.0,30.0,Sugarcane
20,50,35,7.5,700.0,30.0,Groundnut
120,40,65,6.5,800.0,25.0,Cotton
120,75,140,6.5,900.0,30.0,Sugarcane
75,30,20,6.0,500.0,25.0,Moong
57,68,81,17.17012591,8.081095263,72.78624223,chickpea
55,25,40,7.0,500.0,25.0,Groundnut
135,75,45,7.0,500.0,20.0,Maize
25,20,20,5.5,1000.0,30.0,Rice
79,43,39,21.66628296,7.062779015,210.8142087,rice
125,60,135,6.0,1000.0,25.0,Sugarcane
115,65,60,6.0,900.0,20.0,Wheat
100,45,120,6.5,800.0,20.0,Grapes
24,55,78,17.30287885,6.64919573,75.57790384,chickpea
14,19,14,17.68408797,6.699164936,108.0638166,orange
125,60,60,5.5,500.0,30.0,Maize
80,43,43,23.78756036,6.014572075,172.6442654,jute
105,65,45,6.5,900.0,30.0,Cotton
120,40,40,6.0,1000.0,25.0,Rice
130,75,80,7.0,800.0,25.0,Sugarcane
34,133,202,15.31413469,5.804799142,74.82144653,grapes
140,40,17,22.72767171,6.006085786,77.55176318,cotton
100,46,18,24.18586246,6.431689506,69.08056728,cotton
120,65,60,7.5,600.0,15.0,Cotton
30,50,25,7.0,800.0,25.0,Groundnut
150,75,60,7.0,500.0,30.0,Maize
145,60,50,7.0,600.0,25.0,Maize
120,70,40,6.0,800.0,25.0,Cotton
135,75,85,6.5,700.0,20.0,Sugarcane
40,30,25,6.5,300.0,30.0,Tur
12,27,26,29.09382275,5.32307197,96.23520043,mango
85,95,47,25.94019018,6.211833161,119.84797,banana
25,15,15,6.5,700.0,30.0,Moong
75,41,35,24.97042599,6.856833064,166.6415254,jute
25,78,76,17.48042641,7.228963452,66.96980581,chickpea
35,30,20,7.0,500.0,35.0,Tur
2,24,34,28.89409382,6.472774648,94.76322976,mango
34,59,18,23.38002569,5.744117663,87.66898664,kidneybeans
145,80,120,7.5,1200.0,30.0,Sugarcane
45,40,80,6.5,900.0,20.0,Ginger
50,20,35,7.5,400.0,25.0,Jowar
135,75,135,6.0,1000.0,35.0,Sugarcane
98,7,45,27.79161808,6.157724816,26.85422624,muskmelon
150,75,80,7.0,800.0,25.0,Sugarcane
37,66,85,20.93175255,6.456148474,78.06910795,chickpea
50,25,35,7.5,600.0,35.0,Jowar
80,45,50,7.0,800.0,25.0,Jowar
40,5,32,26.07010807,5.981169595,143.533473,coconut
100,55,45,7.0,800.0,20.0,Wheat
20,60,30,7.0,700.0,30.0,Groundnut
120,55,55,7.5,900.0,30.0,Cotton
70,50,60,6.0,700.0,25.0,Wheat
9,122,201,29.58748357,5.570290539,68.06417307,grapes
65,35,20,6.5,600.0,30.0,Moong
150,60,60,5.5,500.0,30.0,Maize
150,75,140,6.5,1000.0,30.0,Sugarcane
100,60,60,6.0,1000.0,35.0,Cotton
110,15,48,28.57819995,6.212567211,27.5987178,muskmelon
130,65,85,7.0,800.0,25.0,Sugarcane
130,60,55,7.5,500.0,20.0,Maize
100,60,70,6.0,900.0,30.0,Cotton
95,12,46,26.21667586,6.32281728,54.65423596,watermelon
115,45,55,7.5,900.0,20.0,Wheat
10,56,16,28.17432665,6.828187499,36.35720652,mungbean
140,75,60,8.0,1100.0,25.0,Sugarcane
80,43,16,23.55882094,6.657964753,66.71995467,maize
30,50,30,7.0,900.0,15.0,Gram
120,65,135,7.0,1100.0,35.0,Sugarcane
70,50,45,7.0,800.0,25.0,Jowar
115,50,60,5.5,700.0,35.0,Rice
4,136,204,29.93707596,5.898944282,65.52279323,grapes
111,28,26,27.77363343,6.937352845,192.7121236,coffee
120,65,40,6.5,500.0,20.0,Maize
88,35,40,23.57943626,5.85393208,291.2986618,rice
140,40,55,7.5,900.0,30.0,Cotton
100,60,50,7.5,900.0,15.0,Wheat
70,45,40,6.5,1000.0,25.0,Wheat
83,29,52,25.76402693,6.704688865,46.05122728,watermelon
35,35,25,7.5,800.0,25.0,Jowar
150,45,70,7.0,900.0,30.0,Cotton
120,65,60,6.0,900.0,20.0,Wheat
31,8,7,34.51465139,7.163245982,103.5684926,orange
115,70,80,7.5,500.0,20.0,Cotton
45,55,60,6.0,1000.0,25.0,Ginger
37,135,205,11.82768186,5.510924849,74.10225057,grapes
26,121,201,22.19109412,6.162034371,112.3126628,apple
130,70,130,7.5,1200.0,30.0,Sugarcane
100,55,50,7.5,1000.0,25.0,Wheat
80,55,120,6.5,800.0,25.0,Grapes
9,8,40,22.48720144,6.553509673,111.6631582,pomegranate
100,60,110,7.5,1200.0,30.0,Sugarcane
150,60,135,6.0,1000.0,25.0,Sugarcane
80,35,30,7.0,500.0,25.0,Urad
34,45,21,28.18837136,6.287380117,37.01110438,mungbean
22,23,44,20.13037175,6.143874691,107.3416913,pomegranate
81,56,36,23.39605743,7.097586415,174.7876411,jute
145,50,55,6.5,900.0,30.0,Cotton
95,60,55,6.0,1000.0,20.0,Rice
40,60,80,6.0,900.0,20.0,Ginger
135,60,55,7.5,500.0,20.0,Maize
79,45,20,23.80546189,5.715208817,89.9622014,maize
140,85,135,6.5,900.0,20.0,Sugarcane
60,25,35,7.5,600.0,35.0,Jowar
140,75,140,6.5,1000.0,30.0,Sugarcane
75,40,30,7.0,700.0,35.0,Moong
130,80,40,7.5,600.0,20.0,Maize
67,60,38,24.79853023,7.16214284,162.2847429,jute
25,30,20,6.0,700.0,20.0,Tur
150,70,85,6.5,700.0,25.0,Sugarcane
125,60,120,6.0,900.0,20.0,Sugarcane
25,35,35,7.5,800.0,25.0,Jowar
60,40,60,5.5,900.0,20.0,Ginger
90,23,54,28.55852465,6.159020864,27.26588346,muskmelon
100,60,50,7.5,800.0,15.0,Wheat
95,50,45,7.0,500.0,15.0,Wheat
40,20,25,6.5,400.0,25.0,Moong
145,80,140,6.5,900.0,20.0,Sugarcane
110,55,60,6.0,1200.0,35.0,Rice
85,60,55,6.0,1000.0,20.0,Rice
25,15,25,6.5,900.0,25.0,Rice
145,65,95,7.0,800.0,30.0,Sugarcane
140,85,145,7.0,1000.0,25.0,Sugarcane
16,10,41,24.77464458,6.738993954,105.7595811,pomegranate
110,65,60,6.0,900.0,20.0,Wheat
120,55,40,6.5,900.0,15.0,Wheat
120,60,50,5.5,500.0,25.0,Maize
90,55,50,7.5,1500.0,35.0,Rice
20,50,20,7.0,800.0,35.0,Gram
150,60,125,6.5,1000.0,35.0,Sugarcane
35,25,35,6.5,800.0,30.0,Rice
23,21,26,26.45488737,5.901495544,149.2220255,coconut
150,75,130,6.0,1000.0,25.0,Sugarcane
140,50,50,7.0,800.0,25.0,Cotton
140,85,125,7.0,900.0,30.0,Sugarcane
75,45,60,6.0,500.0,15.0,Wheat
125,70,135,6.0,1000.0,25.0,Sugarcane
43,68,20,29.57812712,7.497469256,69.43895491,blackgram
130,60,65,6.5,1200.0,25.0,Sugarcane
60,55,60,7.0,500.0,15.0,Wheat
145,45,70,7.0,900.0,30.0,Cotton
60,30,20,6.5,600.0,35.0,Jowar
150,65,55,7.5,700.0,30.0,Maize
75,55,50,7.5,900.0,30.0,Jowar
140,75,75,8.0,1000.0,35.0,Sugarcane
140,70,40,6.5,600.0,30.0,Maize
80,40,20,7.0,700.0,35.0,Moong
14,121,203,9.724457611,6.158689406,74.46411148,grapes
120,55,55,6.0,800.0,40.0,Rice
50,30,20,6.5,400.0,30.0,Tur
80,15,28,23.11438731,6.703270635,161.8944624,coffee
135,80,50,7.5,600.0,25.0,Maize
150,60,120,6.5,1000.0,20.0,Sugarcane
29,121,196,22.84852833,6.079497202,123.5977843,apple
100,48,16,25.71895816,5.54990242,74.51490791,maize
80,30,25,26.24092174,7.487266991,148.3771202,coffee
135,75,45,7.0,500.0,20.0,Maize
20,15,10,6.5,700.0,30.0,Moong
104,23,47,26.98212846,6.770434148,42.91292205,watermelon
32,76,15,28.05153602,7.604110177,43.35795377,lentil
33,29,34,31.40948821,6.832979509,92.99739415,mango
135,90,120,6.5,1000.0,25.0,Sugarcane
40,65,49,35.32876402,6.678449318,163.9069365,papaya
100,50,45,7.0,1400.0,30.0,Rice
135,65,40,6.5,500.0,20.0,Maize
100,40,20,22.45145981,7.432043735,86.84998693,cotton
16,29,13,32.31944397,6.196907944,117.6236473,orange
80,60,55,6.0,500.0,15.0,Wheat
80,60,45,7.0,700.0,25.0,Wheat
84,36,28,26.7350622,6.119892347,140.6305213,coffee
50,20,40,6.0,600.0,35.0,Jowar
130,60,60,6.0,700.0,30.0,Maize
150,80,65,8.5,1200.0,30.0,Sugarcane
20,40,20,6.0,600.0,25.0,Groundnut
130,65,150,6.0,900.0,20.0,Sugarcane
80,50,40,6.5,900.0,30.0,Jowar
24,128,196,22.75088787,5.521466996,110.4317855,apple
25,60,35,6.5,600.0,20.0,Groundnut
2,24,38,24.55981624,5.922935513,111.9684622,pomegranate
10,59,15,29.83040388,6.32400451,58.86687093,mungbean
110,70,55,7.5,600.0,20.0,Wheat
100,75,65,7.5,1000.0,35.0,Cotton
35,45,30,6.0,800.0,15.0,Gram
115,25,55,6.0,700.0,30.0,Cotton
85,55,60,6.0,1200.0,35.0,Rice
19,79,19,20.06003985,6.677262562,42.89509057,lentil
25,48,21,28.438097,6.267684328,52.55469976,mungbean
76,47,42,20.08369642,5.739175027,263.6372176,rice
120,60,55,6.0,500.0,15.0,Wheat
93,22,52,26.58740671,6.932739726,41.87540028,watermelon
60,40,25,7.5,600.0,25.0,Urad
35,63,76,17.81564548,7.714153038,90.82097601,chickpea
70,40,40,7.0,900.0,35.0,Jowar
140,60,65,7.5,800.0,25.0,Cotton
19,7,10,14.78003032,6.118430299,100.1961762,orange
80,90,47,26.59743595,6.21084479,107.3944717,banana
3,78,18,20.21368219,6.887130053,50.89732989,lentil
12,29,13,22.45616931,7.57125447,118.0069295,orange
85,50,135,7.5,800.0,25.0,Grapes
65,40,25,7.5,600.0,25.0,Urad
70,40,45,6.0,900.0,20.0,Wheat
90,60,40,6.5,1300.0,25.0,Rice
115,31,30,24.22984659,6.840927967,122.4073418,coffee
50,30,30,7.5,600.0,35.0,Moong
22,144,196,21.91191314,6.499226821,117.0761277,apple
14,5,36,24.92639065,5.832525853,104.7693804,pomegranate
63,37,43,23.41798979,6.661957897,185.7446728,jute
145,75,85,6.5,700.0,20.0,Sugarcane
110,40,45,6.5,900.0,25.0,Wheat
150,60,140,6.5,900.0,20.0,Sugarcane
100,56,40,26.38905406,7.433313409,176.1516409,jute
30,50,30,7.0,800.0,25.0,Groundnut
110,25,54,28.91105641,6.425930938,23.44398467,muskmelon
30,60,25,6.0,800.0,25.0,Groundnut
60,55,75,5.5,1000.0,35.0,Ginger
90,60,55,6.0,700.0,25.0,Wheat
26,54,17,28.5474135,6.27258822,49.4897245,mungbean
140,80,40,7.5,600.0,20.0,Maize
22,26,38,22.92052307,6.988035315,110.2437841,pomegranate
57,67,25,32.34744009,7.551364319,64.55882254,blackgram
60,50,65,6.0,900.0,30.0,Ginger
50,20,20,6.0,600.0,20.0,Masoor
85,55,115,7.0,1100.0,35.0,Sugarcane
100,75,55,7.5,800.0,15.0,Wheat
125,75,130,7.5,1500.0,35.0,Sugarcane
21,63,17,15.77370214,5.979973965,108.3441414,kidneybeans
120,65,45,6.5,600.0,25.0,Maize
140,75,135,6.5,1300.0,35.0,Sugarcane
105,30,55,7.0,900.0,35.0,Cotton
120,50,70,6.0,900.0,30.0,Cotton
110,60,60,6.0,900.0,20.0,Wheat
50,60,40,5.5,1000.0,30.0,Turmeric
120,60,40,7.5,900.0,20.0,Wheat
49,71,76,19.71098332,6.613072145,85.57925437,chickpea
97,12,47,25.28784623,6.765094964,58.28697664,watermelon
105,88,54,25.78749808,6.020445317,114.2005455,banana
145,65,130,7.0,900.0,20.0,Sugarcane
103,17,51,25.11189154,6.209888345,44.20656987,watermelon
115,80,75,7.5,500.0,30.0,Cotton
45,25,25,6.0,400.0,25.0,Tur
29,57,20,25.60973447,5.87707519,53.39249517,mothbeans
150,45,60,6.0,1000.0,35.0,Cotton
60,30,40,6.5,600.0,30.0,Groundnut
40,55,80,6.5,900.0,20.0,Ginger
70,60,50,7.5,900.0,30.0,Jowar
100,80,65,8.5,500.0,30.0,Cotton
92,81,52,27.39341554,6.438137279,94.31102057,banana
140,70,45,7.0,600.0,25.0,Maize
110,60,65,8.5,600.0,10.0,Cotton
35,69,23,16.78791503,5.578410206,75.45328039,kidneybeans
77,52,17,24.86374934,5.714799723,75.82270467,maize
27,61,18,33.30711818,5.266227032,108.5090168,pigeonpeas
130,60,75,6.5,1000.0,35.0,Sugarcane
120,60,50,7.5,900.0,15.0,Wheat
80,60,45,7.0,500.0,25.0,Wheat
55,35,20,7.0,700.0,25.0,Jowar
120,50,45,6.5,700.0,20.0,Wheat
19,72,15,28.83600962,6.890760124,44.08562546,lentil
100,80,70,8.0,600.0,30.0,Cotton
80,60,135,6.0,700.0,20.0,Grapes
110,75,55,7.5,800.0,15.0,Wheat
105,60,50,7.5,900.0,15.0,Wheat
60,44,23,24.7947077,5.722579819,76.72860067,maize
125,75,150,7.0,1100.0,25.0,Sugarcane
150,60,55,6.5,900.0,30.0,Cotton
120,50,60,6.0,800.0,25.0,Wheat
0,18,14,29.77149434,7.207991261,114.4161786,orange
110,40,55,7.5,900.0,30.0,Cotton
75,45,60,6.0,800.0,25.0,Jowar
35,30,34,28.2974764,6.141502001,182.4482352,coconut
60,55,45,6.0,1000.0,25.0,Turmeric
50,45,65,6.0,1000.0,25.0,Ginger
30,35,30,7.5,800.0,30.0,Jowar
100,60,45,7.0,700.0,25.0,Wheat
110,60,55,6.0,500.0,15.0,Wheat
19,120,195,18.73932187,5.931538447,73.55807954,grapes
73,43,42,26.58361011,6.310699968,154.8238864,jute
18,19,29,27.59376845,6.206077742,162.8432736,coconut
111,15,54,27.7058373,6.194090172,22.06207161,muskmelon
50,35,20,6.0,600.0,30.0,Tur
135,70,120,7.0,1100.0,35.0,Sugarcane
48,57,54,29.02328049,6.617703178,126.8069869,papaya
37,56,25,22.05592283,5.774755144,126.7265372,kidneybeans
60,60,55,6.0,500.0,15.0,Wheat
28,57,17,30.47757686,9.416003106,61.86633917,mothbeans
45,20,20,5.5,300.0,20.0,Tur
105,65,50,7.0,500.0,15.0,Wheat
135,70,150,6.0,900.0,30.0,Sugarcane
130,45,75,6.5,1000.0,35.0,Cotton
140,75,150,6.0,900.0,20.0,Sugarcane
11,74,17,21.36383757,6.633864582,46.6352865,lentil
104,20,26,27.22783677,7.493191968,175.7260273,coffee
102,45,16,23.65629976,7.2942193,74.8984994,cotton
75,55,45,7.0,700.0,25.0,Wheat
60,40,40,6.0,800.0,25.0,Jowar
125,75,95,7.0,800.0,20.0,Sugarcane
80,40,45,6.5,600.0,20.0,Wheat
125,75,85,6.5,700.0,20.0,Sugarcane
135,65,120,6.5,1000.0,35.0,Sugarcane
117,43,25,24.68854799,7.839849298,69.31153566,cotton
135,65,65,7.0,1100.0,25.0,Sugarcane
60,60,40,6.5,900.0,30.0,Jowar
18,5,11,20.87947369,6.251586885,102.4550786,orange
125,40,50,6.0,800.0,25.0,Cotton
145,65,120,6.5,1300.0,25.0,Sugarcane
120,60,80,8.5,500.0,10.0,Cotton
115,75,65,7.5,500.0,25.0,Cotton
7,144,195,22.96388477,5.85648105,104.6472986,apple
40,30,40,6.0,400.0,25.0,Jowar
145,60,80,6.5,700.0,20.0,Sugarcane
135,75,80,8.0,1200.0,20.0,Sugarcane
65,55,60,6.0,500.0,15.0,Wheat
60,60,65,6.5,900.0,30.0,Ginger
45,25,30,7.0,500.0,30.0,Moong
145,70,120,7.0,1100.0,35.0,Sugarcane
30,35,20,6.0,500.0,25.0,Groundnut
80,55,50,7.5,700.0,25.0,Wheat
0,29,32,28.05912437,5.868255858,171.6516396,coconut
40,50,30,7.0,800.0,35.0,Tur
30,40,20,6.0,600.0,25.0,Tur
60,55,40,6.5,600.0,20.0,Wheat
90,55,60,7.0,500.0,15.0,Wheat
97,8,52,24.9103226,6.237861736,49.48575692,watermelon
140,70,85,6.5,700.0,25.0,Sugarcane
